DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.1926,-61.13581,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.19206,-61.13231,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.93711,-61.63544,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.93655,-61.63183,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.93316,-61.63235,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.93257,-61.65092,1.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92806,-61.64423,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92523,-61.64836,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92467,-61.64474,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92295,-61.6561,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92239,-61.65248,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92128,-61.64528,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.92016,-61.63807,2.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,,,,2.91844,-61.6494,3.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.87177,-61.61977,2.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.86443,-61.61718,1.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.85821,-61.6218,1.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70722,-61.57122,2.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70666,-61.56762,2.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.7061,-61.56403,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70485,-61.64518,4.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70429,-61.64157,4.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70216,-61.56095,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70202,-61.6493,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.70087,-61.66424,3.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6999,-61.56867,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69987,-61.59074,3.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69804,-61.66839,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69748,-61.66477,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69692,-61.66115,1.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69648,-61.59126,3.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69592,-61.58766,7.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69581,-61.65395,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69525,-61.65036,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69521,-61.67254,8.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69469,-61.64677,3.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69465,-61.66892,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69409,-61.66531,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69298,-61.65808,1.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69293,-61.68023,10.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69238,-61.67664,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69182,-61.67306,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69127,-61.66946,3.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68959,-61.6586,1.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68954,-61.68075,10.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68899,-61.67716,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68843,-61.67358,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68615,-61.68127,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6856,-61.67768,2.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68504,-61.6741,2.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68449,-61.67052,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68276,-61.68179,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68221,-61.6782,2.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68165,-61.67462,2.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6811,-61.67105,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67937,-61.68232,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67882,-61.67873,4.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67826,-61.67515,4.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67598,-61.68285,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67549,-61.68248,3.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67382,-61.64635,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66984,-61.64653,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66928,-61.66505,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66815,-61.67994,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66815,-61.65785,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66759,-61.67636,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66758,-61.65425,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66702,-61.67276,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66646,-61.66918,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66476,-61.68048,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6642,-61.67688,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6642,-61.65478,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66363,-61.67329,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66363,-61.65118,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66307,-61.6697,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66251,-61.6661,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66081,-61.67741,3.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66025,-61.67381,1.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65968,-61.67022,1.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65912,-61.66661,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65686,-61.67434,1.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65403,-61.67847,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65347,-61.63063,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65291,-61.62704,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65065,-61.679,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.64952,-61.62756,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.64557,-61.62448,1.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.60264,-61.68274,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.59869,-61.67965,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35422,-61.72809,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35365,-61.72448,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35083,-61.72861,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35026,-61.72501,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69744,-61.6869,1.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69461,-61.69103,5.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69405,-61.68743,5.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69349,-61.68383,10.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69121,-61.69156,5.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.69066,-61.68795,5.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6901,-61.68434,10.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68838,-61.69569,7.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68782,-61.69208,4.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68726,-61.68847,4.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68671,-61.68486,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68555,-61.69983,7.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68499,-61.69622,7.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68443,-61.6926,4.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68387,-61.689,4.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68332,-61.6854,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68271,-61.70398,3.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68215,-61.70036,6.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6816,-61.69675,6.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68104,-61.69314,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.68048,-61.68953,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67993,-61.68592,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67946,-61.70774,3.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67932,-61.70452,3.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67889,-61.70412,3.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67876,-61.7009,6.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67832,-61.7005,3.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67821,-61.69728,6.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67776,-61.69689,3.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67765,-61.69367,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67719,-61.69328,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67709,-61.69006,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67662,-61.68967,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67654,-61.68646,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67606,-61.68607,3.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6755,-61.70465,3.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67494,-61.70104,3.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67437,-61.69742,3.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67323,-61.69021,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67267,-61.68661,3.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67212,-61.70519,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67155,-61.70158,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67098,-61.69795,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.67041,-61.69434,5.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.6693,-61.70936,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66873,-61.70574,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66816,-61.70212,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66646,-61.69129,5.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66589,-61.68769,6.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66533,-61.68409,6.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66307,-61.69183,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66251,-61.68823,4.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.66194,-61.68463,4.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.65855,-61.68516,4.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.62522,-61.69404,9.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.62466,-61.69042,9.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.62127,-61.69094,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.5936,-61.69155,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.59304,-61.68793,1.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,MUCAJAÍ,Amazônia,,,,2.4563,-61.59448,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35428,-61.61063,1.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.35091,-61.61116,2.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.31713,-61.43761,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30981,-61.44583,1.6
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30869,-61.43875,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30589,-61.4428,1.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30364,-61.4504,2.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30083,-61.45447,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.30027,-61.45092,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.29747,-61.45499,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.29636,-61.4479,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.29466,-61.45904,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.2941,-61.4555,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.29355,-61.45195,15.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.29188,-61.44133,3.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.2913,-61.45955,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.28175,-61.46461,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.27373,-61.58994,2.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.27317,-61.58636,4.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.27166,-61.46617,2.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.27056,-61.45911,3.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.2698,-61.58689,4.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,IRACEMA,Amazônia,,,,2.26775,-61.46317,2.0
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.38198,-60.42085,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35506,-60.44276,4.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35282,-60.45017,6.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35228,-60.44672,6.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35174,-60.44328,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.3512,-60.43983,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35059,-60.45758,1.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.35005,-60.45413,1.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34951,-60.45068,6.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34897,-60.44724,6.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34842,-60.44379,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34788,-60.44035,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34734,-60.43691,2.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34673,-60.45464,4.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34619,-60.45119,11.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34565,-60.44775,11.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.34511,-60.44431,2.9
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.30599,-60.41151,2.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.28324,-60.43978,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.28224,-60.41166,1.7
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.28047,-60.44373,3.1
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27993,-60.44029,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27939,-60.43685,2.4
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27715,-60.44425,5.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27661,-60.4408,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27607,-60.43735,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27438,-60.44821,5.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27384,-60.44475,5.3
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.2733,-60.44131,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27276,-60.43786,1.5
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27106,-60.44872,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.27052,-60.44526,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.26998,-60.44182,2.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.26944,-60.43838,2.8
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.2689,-60.43492,2.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.26774,-60.44924,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.2672,-60.44579,5.2
2024/03/23 05:27:00,NPP-375D,Brasil,RORAIMA,CANTÁ,Amazônia,,,,2.26666,-60.44234,2.8
